exname,logo,name,placefrom,placeto,time 
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-漳州市-长泰县,2.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-漳州市-长泰县,2.6
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-漳州市-长泰县,2.2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-南平市-光泽县,3.5
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-南平市-光泽县,4.9
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-南平市-光泽县,3.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-南平市-光泽县,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-南平市-光泽县,4.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-南平市-光泽县,2
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-南平市-光泽县,1.8
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-南平市-光泽县,1.6
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-南平市-光泽县,2.9
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-南平市-建阳市,3.5
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-南平市-建阳市,4.9
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-南平市-建阳市,3.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-南平市-建阳市,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-南平市-建阳市,4.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-南平市-建阳市,2
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-南平市-建阳市,1.8
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-南平市-建阳市,1.6
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-南平市-建阳市,2.9
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-南平市-邵武市,3.5
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-南平市-邵武市,4.9
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-南平市-邵武市,3.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-南平市-邵武市,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-南平市-邵武市,4.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-南平市-邵武市,2
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-南平市-邵武市,1.8
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-南平市-邵武市,1.6
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-南平市-邵武市,2.9
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-南平市-市辖区,3.5
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-南平市-市辖区,4.9
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-南平市-市辖区,3.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-南平市-市辖区,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-南平市-市辖区,4.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-南平市-市辖区,2
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-南平市-市辖区,1.8
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-南平市-市辖区,1.6
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-南平市-市辖区,2.9
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-南平市-浦城县,3.5
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-南平市-浦城县,4.9
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-南平市-浦城县,3.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-南平市-浦城县,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-南平市-浦城县,4.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-南平市-浦城县,2
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-南平市-浦城县,1.8
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-南平市-浦城县,1.6
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-南平市-浦城县,2.9
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-龙岩市-永定县,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-永定县,3.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-龙岩市-永定县,2.2
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,福建省-龙岩市-永定县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-永定县,1.6
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-龙岩市-永定县,1.7
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-永定县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-南平市-政和县,3.5
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-南平市-政和县,4.9
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-南平市-政和县,3.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-南平市-政和县,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-南平市-政和县,4.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-南平市-政和县,2
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-南平市-政和县,1.8
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-南平市-政和县,1.6
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-南平市-政和县,2.9
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-南平市-松溪县,3.5
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-南平市-松溪县,4.9
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-南平市-松溪县,3.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-南平市-松溪县,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-南平市-松溪县,4.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-南平市-松溪县,2
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-南平市-松溪县,1.8
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-南平市-松溪县,1.6
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-南平市-松溪县,2.9
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-龙岩市-连城县,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-连城县,3.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-龙岩市-连城县,2.2
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,福建省-龙岩市-连城县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-连城县,1.6
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-龙岩市-连城县,1.7
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-连城县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-龙岩市-新罗区,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-新罗区,3.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-龙岩市-新罗区,2.2
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,福建省-龙岩市-新罗区,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-新罗区,1.6
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-龙岩市-新罗区,1.7
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-新罗区,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-南平市-建瓯市,3.5
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-南平市-建瓯市,4.9
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-南平市-建瓯市,3.7
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,福建省-南平市-建瓯市,1.6
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-南平市-建瓯市,4.7
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-南平市-建瓯市,2
yunda,http://www.kuaidi.com/data/upload/201407/yd_logo.gif,韵达快递,安徽省-合肥市-瑶海区,福建省-南平市-建瓯市,1.8
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-南平市-建瓯市,1.6
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-南平市-建瓯市,2.9
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-龙岩市-武平县,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-武平县,3.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-龙岩市-武平县,2.2
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,福建省-龙岩市-武平县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-武平县,1.6
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-龙岩市-武平县,1.7
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-武平县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-龙岩市-漳平市,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-漳平市,3.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-龙岩市-漳平市,2.2
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,福建省-龙岩市-漳平市,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-漳平市,1.6
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-龙岩市-漳平市,1.7
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-漳平市,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-龙岩市-市辖区,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-市辖区,3.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-龙岩市-市辖区,2.2
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,福建省-龙岩市-市辖区,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-市辖区,1.6
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-龙岩市-市辖区,1.7
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-市辖区,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-宁德市-霞浦县,0.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-宁德市-霞浦县,3.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-宁德市-霞浦县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-宁德市-霞浦县,1.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-宁德市-霞浦县,3.9
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-宁德市-霞浦县,3.3
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-宁德市-霞浦县,3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-龙岩市-上杭县,1
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-上杭县,3.7
huitongkuaidi,http://www.kuaidi.com/data/upload/201407/htky_logo.gif,百世快递,安徽省-合肥市-瑶海区,福建省-龙岩市-上杭县,2.2
jd,http://www.kuaidi.com/data/upload/201407/jd_logo.gif,京东物流,安徽省-合肥市-瑶海区,福建省-龙岩市-上杭县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-上杭县,1.6
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-龙岩市-上杭县,1.7
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,福建省-龙岩市-上杭县,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-宁德市-寿宁县,0.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-宁德市-寿宁县,3.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-宁德市-寿宁县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-宁德市-寿宁县,1.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-宁德市-寿宁县,3.9
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-宁德市-寿宁县,3.3
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-宁德市-寿宁县,3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-宁德市-周宁县,0.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-宁德市-周宁县,3.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-宁德市-周宁县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-宁德市-周宁县,1.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-宁德市-周宁县,3.9
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-宁德市-周宁县,3.3
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-宁德市-周宁县,3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-宁德市-蕉城区,0.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-宁德市-蕉城区,3.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-宁德市-蕉城区,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-宁德市-蕉城区,1.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-宁德市-蕉城区,3.9
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-宁德市-蕉城区,3.3
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-宁德市-蕉城区,3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-宁德市-福鼎市,0.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-宁德市-福鼎市,3.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-宁德市-福鼎市,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-宁德市-福鼎市,1.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-宁德市-福鼎市,3.9
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-宁德市-福鼎市,3.3
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-宁德市-福鼎市,3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-宁德市-古田县,0.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-宁德市-古田县,3.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-宁德市-古田县,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-宁德市-古田县,1.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-宁德市-古田县,3.9
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-宁德市-古田县,3.3
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-宁德市-古田县,3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-城关区,2.5
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-城关区,2.7
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-城关区,4.6
shunfeng,http://www.kuaidi.com/data/upload/201407/sf_logo.gif,顺丰快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-城关区,1.9
youshuwuliu,http://www.kuaidi.com/data/upload/201407/yskd_logo.gif,优速快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-城关区,5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-城关区,3
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-城关区,6.9
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,甘肃省-兰州市-城关区,3
zhongtong,http://www.kuaidi.com/data/upload/201407/zt_logo.gif,中通快递,安徽省-合肥市-瑶海区,甘肃省-兰州市-城关区,2
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-宁德市-市辖区,0.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-宁德市-市辖区,3.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-宁德市-市辖区,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-宁德市-市辖区,1.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-宁德市-市辖区,3.9
yuantong,http://www.kuaidi.com/data/upload/201407/yt_logo.gif,圆通快递,安徽省-合肥市-瑶海区,福建省-宁德市-市辖区,3.3
zhaijisong,http://www.kuaidi.com/data/upload/201407/zjs_logo.gif,宅急送,安徽省-合肥市-瑶海区,福建省-宁德市-市辖区,3
ems,http://www.kuaidi.com/data/upload/201407/emss_logo.gif,ems快递,安徽省-合肥市-瑶海区,福建省-宁德市-福安市,0.6
guotongkuaidi,http://www.kuaidi.com/data/upload/201407/guotong_logo.gif,国通快递,安徽省-合肥市-瑶海区,福建省-宁德市-福安市,3.8
kuaijiesudi,http://www.kuaidi.com/data/upload/201407/kjkd_logo.gif,快捷快递,安徽省-合肥市-瑶海区,福建省-宁德市-福安市,2.8
shentong,http://www.kuaidi.com/data/upload/201407/st_logo.gif,申通快递,安徽省-合肥市-瑶海区,福建省-宁德市-福安市,1.5
youzhengguonei,http://www.kuaidi.com/data/upload/201407/yzgn_logo.gif,邮政快递,安徽省-合肥市-瑶海区,福建省-宁德市-福安市,3.9
